date,avg_aqi,min_aqi,max_aqi,days,avg_pm25,avg_pm10
2017-05-22,203.0,44.0,500.0,8,93.10000000000001,181.89
2017-05-23,218.375,56.0,500.0,8,116.50142857142858,177.8675
2017-05-24,205.875,62.0,460.0,8,112.24857142857142,170.745
2017-05-25,235.125,57.0,500.0,8,84.56142857142858,133.64249999999998
2017-05-26,211.875,48.0,550.0,8,125.74,151.19
2017-05-27,177.25,35.0,550.0,8,55.63285714285714,131.1175
2017-05-28,101.125,34.0,195.0,8,40.96857142857143,90.115
2017-05-29,98.0,26.0,271.0,8,46.16571428571428,99.65
2017-05-30,93.5,44.0,172.0,8,57.371428571428574,98.964
2017-05-31,132.875,42.0,485.0,8,70.08571428571429,90.634
2017-06-01,121.25,54.0,282.0,8,57.12714285714286,104.326
2017-06-02,171.324825,52.0,395.0,8,92.54714285714286,145.256
2017-06-03,176.375,42.0,366.0,8,66.35,153.91199999999998
2017-06-04,171.0,28.0,393.0,7,64.87333333333333,193.235
2017-06-05,201.0,29.0,500.0,8,64.32571428571428,146.512
2017-06-06,176.75,54.0,408.0,8,102.88,163.21800000000002
2017-06-07,176.375,47.0,646.0,8,93.24000000000001,109.576
2017-06-08,103.5,51.0,236.0,8,41.65571428571429,83.6175
2017-06-09,122.875,55.0,340.0,8,85.61285714285715,120.372
2017-06-10,140.375,54.0,345.0,8,55.85857142857143,75.58500000000001
2017-06-11,126.5,51.0,390.0,8,78.58000000000001,64.405
2017-06-12,126.375,45.0,357.0,8,55.97142857142857,80.136
2017-06-13,125.99085,44.0,286.0,8,58.32,117.292
2017-06-14,126.0,59.0,317.0,7,59.14333333333334,142.618
2017-06-15,145.57142857142858,69.0,486.0,7,112.24666666666667,102.498
2017-06-16,150.8962962962963,64.06666666666666,500.0,9,64.91499999999999,75.49166666666666
2017-06-17,150.375,60.0,458.0,8,91.58000000000001,80.694
2017-06-18,153.25,57.0,359.0,8,91.55857142857143,119.58200000000002
2017-06-19,147.7774,40.0,648.0,10,87.93333333333334,96.83857142857143
2017-06-20,144.66666666666666,53.0,353.0,9,47.0775,68.01166666666667
2017-06-21,113.4,40.0,316.0,10,54.34,70.39857142857143
2017-06-22,101.412,37.12,328.0,10,45.50666666666667,69.36857142857143
2017-06-23,112.87452,47.0,347.0,10,52.99888888888889,80.35285714285715
2017-06-24,111.2,44.0,293.0,10,50.39333333333333,113.43285714285715
2017-06-25,115.33333333333333,38.0,328.0,9,52.416666666666664,109.75333333333333
2017-06-26,110.22222222222223,37.0,302.0,9,44.23444444444445,120.54
2017-06-27,100.33333333333333,46.0,326.0,9,52.02333333333333,102.46499999999999
2017-06-28,83.77777777777777,45.0,228.0,9,32.51777777777778,64.32000000000001
2017-06-29,110.8,48.0,500.0,10,30.775555555555556,76.31142857142856
2017-06-30,153.1,43.0,500.0,10,36.50333333333333,68.35857142857142
2017-07-01,85.11111111111111,49.0,126.0,9,37.34888888888889,88.50166666666667
2017-07-02,96.0,39.0,160.0,9,33.26888888888889,89.15499999999999
2017-07-03,115.3,39.0,500.0,10,35.15555555555556,88.48428571428572
2017-07-04,135.4,40.0,500.0,10,52.825,61.053333333333335
2017-07-05,157.4,58.0,500.0,10,78.01125,69.42333333333333
2017-07-06,113.22222222222223,53.0,402.0,9,45.2575,70.36999999999999
2017-07-07,198.0,52.0,500.0,10,90.3375,76.335
2017-07-08,114.22222222222223,54.0,372.0,9,81.83555555555556,68.35600000000001
2017-07-09,179.55555555555554,53.0,529.0,9,133.10625,56.4375
2017-07-10,160.37586000000002,47.0,500.0,10,46.76444444444444,62.896
2017-07-11,146.0,41.0,500.0,10,75.8388888888889,76.36
2017-07-12,165.4,39.0,576.0,10,33.126666666666665,55.77333333333333
2017-07-13,81.55555555555556,39.0,210.0,9,35.54333333333333,63.644000000000005
2017-07-14,113.77777777777777,40.0,497.0,9,110.03444444444443,63.378
2017-07-15,77.0,56.0,96.0,8,38.4825,79.80799999999999
2017-07-16,125.66666666666667,52.0,500.0,9,120.81222222222222,71.538
2017-07-17,161.3,48.0,500.0,10,77.78777777777778,71.16833333333334
2017-07-18,120.3,47.0,500.0,10,33.117777777777775,65.19333333333334
2017-07-19,119.3205,46.0,500.0,10,33.91555555555556,53.086666666666666
2017-07-20,72.9,43.0,116.0,10,30.167777777777776,66.275
2017-07-21,76.0,37.0,117.0,10,36.01888888888889,64.36333333333333
2017-07-22,115.375,30.0,288.0,8,76.54875,81.885
2017-07-23,176.69844444444445,37.0,547.0,9,27.68125,79.688
2017-07-24,121.11492000000001,31.0,500.0,10,56.19555555555556,68.15333333333334
2017-07-25,130.44760000000002,34.0,500.0,10,34.30444444444444,70.03
2017-07-26,125.8,32.0,500.0,10,39.31333333333333,75.93166666666667
2017-07-27,99.375,41.0,164.0,8,36.71125,68.3525
2017-07-28,106.125,42.0,326.0,8,59.138749999999995,62.707499999999996
2017-07-29,93.49533333333333,41.0,248.0,8,41.988749999999996,56.215
2017-07-30,129.125,30.0,482.0,8,131.37375,67.38
2017-07-31,118.39888888888888,29.0,500.0,9,29.595555555555556,81.482
2017-08-01,123.2,44.0,500.0,10,32.117777777777775,80.29666666666667
2017-08-02,85.80804444444445,40.0,144.0,9,32.38125,74.332
2017-08-03,132.77777777777777,49.0,500.0,9,26.51625,57.486000000000004
2017-08-04,123.11111111111111,49.0,500.0,9,36.5925,75.212
2017-08-05,151.77777777777777,59.0,500.0,9,39.2625,87.58
2017-08-06,162.66666666666666,54.0,500.0,9,38.86,95.522
2017-08-07,202.22222222222223,61.0,500.0,9,40.82625,85.442
2017-08-08,174.63155999999998,63.0,500.0,10,31.828888888888887,77.79
2017-08-09,171.88888888888889,63.0,500.0,9,33.9275,67.872
2017-08-10,129.82378,48.0,500.0,10,38.19777777777778,72.05166666666666
2017-08-11,124.9,56.0,500.0,10,27.415555555555557,75.51833333333333
2017-08-12,128.66666666666666,50.0,500.0,9,27.1475,87.03666666666668
2017-08-13,132.0,55.0,500.0,9,28.04625,103.42999999999999
2017-08-14,178.6,60.0,500.0,10,41.19111111111111,83.855
2017-08-15,85.11111111111111,58.0,134.0,9,32.62,82.236
2017-08-16,123.4,53.0,500.0,10,35.532222222222224,80.09833333333333
2017-08-17,96.11111111111111,60.0,172.0,9,41.64125,97.512
2017-08-18,101.125,57.0,176.0,8,36.355714285714285,92.888
2017-08-19,85.71428571428571,56.0,156.0,7,31.17142857142857,66.56
2017-08-20,74.0,55.0,110.0,7,23.345714285714283,44.095
2017-08-21,153.2289,42.0,500.0,10,28.962222222222223,64.50333333333333
2017-08-22,160.6,54.0,500.0,10,32.76888888888889,61.56
2017-08-23,127.11111111111111,54.0,500.0,9,32.71888888888889,66.696
2017-08-24,123.0,58.0,500.0,10,42.894444444444446,70.99666666666667
2017-08-25,145.3,68.0,500.0,10,48.355555555555554,57.92333333333334
2017-08-26,139.55555555555554,55.0,500.0,9,38.97777777777778,65.07000000000001
2017-08-27,138.0,39.0,500.0,9,33.233333333333334,60.068
2017-08-28,170.11111111111111,47.0,500.0,9,23.721111111111114,64.55199999999999
2017-08-29,166.11295555555554,41.0,500.0,9,122.59111111111113,54.634
2017-08-30,161.88888888888889,55.0,891.0,9,94.9688888888889,60.19199999999999
2017-08-31,104.0,60.0,242.0,9,29.221111111111114,69.53
2017-09-01,138.2,54.0,500.0,10,41.02333333333333,61.685714285714276
2017-09-02,97.77777777777777,57.0,233.0,9,36.77666666666667,65.32000000000001
2017-09-03,75.88888888888889,52.0,107.0,9,24.514444444444443,61.73166666666666
2017-09-04,80.0,53.0,96.0,9,31.850000000000005,77.81166666666667
2017-09-05,129.3,55.0,500.0,10,31.578888888888887,78.25999999999999
2017-09-06,89.44444444444444,52.0,117.0,9,29.84111111111111,80.0
2017-09-07,83.11111111111111,60.0,118.0,9,31.073333333333338,91.37166666666667
2017-09-08,90.55555555555556,66.0,119.0,9,36.01111111111111,85.49833333333333
2017-09-09,99.22222222222223,65.0,131.0,9,38.465555555555554,98.50666666666666
2017-09-10,97.44444444444444,53.0,142.0,9,35.70666666666667,91.04833333333333
2017-09-11,98.22222222222223,51.0,171.0,9,39.23111111111111,85.61666666666667
2017-09-12,110.22222222222223,55.0,238.0,9,42.06,87.125
2017-09-13,103.66666666666667,55.0,163.0,9,43.257777777777775,99.86333333333333
2017-09-14,114.11111111111111,54.0,199.0,9,41.43111111111111,105.96833333333335
2017-09-15,105.88888888888889,52.0,169.0,9,36.49777777777778,98.19
2017-09-16,92.44444444444444,49.0,136.0,9,36.54222222222222,91.64333333333333
2017-09-17,89.66666666666667,39.0,149.0,9,34.06111111111111,90.395
2017-09-18,91.55555555555556,43.0,173.0,9,35.84777777777778,101.03166666666668
2017-09-19,105.0,44.0,202.0,9,29.577777777777776,102.77833333333332
2017-09-20,103.77777777777777,52.0,189.0,9,40.65888888888889,106.08833333333332
2017-09-21,106.44444444444444,51.0,196.0,9,35.33111111111111,98.32000000000001
2017-09-22,109.33333333333333,51.0,198.0,9,39.97333333333333,86.60000000000001
2017-09-23,99.0,54.0,226.0,9,41.94888888888889,75.71333333333332
2017-09-24,113.55555555555556,55.0,270.0,9,49.50111111111111,97.72166666666668
2017-09-25,112.0,57.0,189.0,9,47.79222222222222,107.44833333333332
2017-09-26,166.44444444444446,63.0,500.0,9,58.91777777777778,122.23400000000001
2017-09-27,171.7,57.0,500.0,10,59.093999999999994,114.79333333333334
2017-09-28,161.8,56.0,500.0,10,57.156000000000006,106.75333333333333
2017-09-29,165.7,58.0,500.0,10,58.007000000000005,122.32666666666667
2017-09-30,173.7,57.0,500.0,10,71.77000000000001,124.57333333333332
2017-10-01,164.68727272727273,36.0,500.0,11,49.66727272727273,86.71142857142857
2017-10-02,96.84476363636364,10.5,247.0,11,42.64545454545455,73.92428571428572
2017-10-03,91.02814545454545,17.57,193.0,11,41.806363636363635,84.41285714285713
2017-10-04,146.53108333333333,22.0,500.0,12,57.875454545454545,104.03125
2017-10-05,117.66536363636364,26.0,196.0,11,47.14909090909091,76.74285714285715
2017-10-06,175.6586909090909,13.0,500.0,11,47.18272727272727,93.41
2017-10-07,146.7488909090909,19.95,500.0,11,47.95454545454545,91.91285714285713
2017-10-08,194.26574545454548,30.0,500.0,11,58.447272727272725,99.13714285714286
2017-10-09,161.64768333333333,30.57,500.0,12,54.873636363636365,91.3475
2017-10-10,199.11111111111111,84.0,500.0,9,66.57777777777778,104.14
2017-10-11,186.77777777777777,79.0,500.0,9,61.96888888888889,96.2375
2017-10-12,194.125,71.0,500.0,8,67.875,118.5975
2017-10-13,222.375,61.0,500.0,8,78.17750000000001,121.15
2017-10-14,230.75,67.0,500.0,8,85.84,129.3425
2017-10-15,222.625,73.0,500.0,8,87.94250000000001,121.1825
2017-10-16,239.80633333333333,58.0,500.0,9,94.905,162.746
2017-10-17,243.0,64.0,500.0,8,96.9325,166.045
2017-10-18,300.8888888888889,98.0,500.0,9,113.72999999999999,185.07
2017-10-19,275.2723564102564,32.08,500.0,12,109.61,154.515
2017-10-20,309.81666666666666,19.166666666666668,500.0,10,162.371,244.73166666666665
2017-10-21,265.01636923076927,24.75,500.0,13,96.37916666666666,162.06125
2017-10-22,219.77777777777777,70.0,339.0,9,103.14777777777778,188.45
2017-10-23,216.40966666666668,69.179,500.0,12,94.89583333333333,149.66857142857143
2017-10-24,201.0,36.0,500.0,12,91.43083333333334,149.45857142857145
2017-10-25,266.60810000000004,96.0,459.0,10,122.85499999999999,234.91799999999998
2017-10-26,370.6773,68.0,1426.0,10,121.75899999999999,212.212
2017-10-27,299.31272777777775,38.333333333333336,1348.0,12,99.40333333333332,156.56857142857143
2017-10-28,331.87582000000003,80.0,1073.0,10,118.675,213.31
2017-10-29,317.9,98.0,952.0,10,121.51199999999999,198.834
2017-10-30,254.0,88.0,344.0,8,117.63875,218.1575
2017-10-31,232.92307692307693,72.0,500.0,13,104.2075,177.335
2017-11-01,243.1818181818182,67.0,500.0,11,96.405,139.0525
2017-11-02,253.16666666666666,65.0,500.0,12,95.80818181818182,133.765
2017-11-03,278.9230769230769,62.0,550.0,13,99.23166666666667,131.7125
2017-11-04,259.38461538461536,66.0,538.0,13,100.61833333333334,142.42625
2017-11-05,253.84615384615384,58.0,500.0,13,99.54916666666666,134.85625
2017-11-06,250.92307692307693,49.0,517.0,13,96.24416666666667,135.9075
2017-11-07,280.1666666666667,68.0,901.0,12,130.79,190.1457142857143
2017-11-08,310.9166666666667,54.0,929.0,12,174.74249999999998,209.57
2017-11-09,337.46153846153845,64.0,850.0,13,175.4375,199.61125
2017-11-10,326.53846153846155,75.0,669.0,13,168.0925,173.88375
2017-11-11,343.6666666666667,74.0,1141.0,12,151.665,196.17285714285714
2017-11-12,310.4166666666667,69.0,707.0,12,161.8325,207.7242857142857
2017-11-13,392.6923076923077,65.0,1577.0,13,161.5825,178.29749999999999
2017-11-14,376.84615384615387,68.0,1747.0,13,136.60333333333332,153.11125
2017-11-15,293.15384615384613,66.0,1065.0,13,98.195,117.48125
2017-11-16,189.91666666666666,64.0,360.0,12,94.50083333333333,127.16285714285713
2017-11-17,210.33333333333334,63.0,361.0,12,99.84166666666665,127.55142857142857
2017-11-18,226.3846153846154,58.0,500.0,13,96.43583333333333,111.3525
2017-11-19,209.0,52.0,360.0,12,103.11916666666667,122.98857142857142
2017-11-20,219.75,62.0,360.0,12,94.6025,127.85571428571428
2017-11-21,207.83333333333334,60.0,371.0,12,89.93416666666667,123.07428571428571
2017-11-22,226.58333333333334,64.0,463.0,12,102.91166666666668,134.94857142857146
2017-11-23,254.15384615384616,87.0,500.0,13,110.37833333333333,149.0825
2017-11-24,280.46342857142855,82.0,700.0,14,112.03384615384616,168.49666666666667
2017-11-25,319.35714285714283,72.0,1043.0,14,125.40692307692308,175.76222222222225
2017-11-26,318.0,69.0,1029.0,13,132.74923076923076,177.15875
2017-11-27,318.5,58.0,1041.0,14,120.51307692307692,172.4333333333333
2017-11-28,334.42857142857144,58.0,1430.0,14,111.80153846153847,160.30777777777777
2017-11-29,289.5,75.0,765.0,14,132.11153846153846,167.45
2017-11-30,257.84615384615387,58.0,599.0,13,125.89846153846155,151.29500000000002
2017-12-01,273.0,53.0,764.0,13,125.55538461538461,144.83875
2017-12-02,250.23076923076923,26.0,550.0,13,129.05,148.5775
2017-12-03,235.3846153846154,54.0,457.0,13,126.2425,156.56
2017-12-04,226.15384615384616,68.0,415.0,13,129.58,161.83
2017-12-05,244.91666666666666,63.0,446.0,12,130.78,169.33571428571426
2017-12-06,223.32241666666667,70.0,481.0,12,118.07916666666667,142.18
2017-12-07,221.48363186813185,85.643,465.0,14,106.99214285714285,161.67222222222222
2017-12-08,223.92857142857142,84.0,407.0,14,103.61357142857142,163.53555555555556
2017-12-09,228.57142857142858,68.0,500.0,14,110.89142857142858,157.17999999999998
2017-12-10,234.07142857142858,85.0,389.0,14,110.47285714285714,149.5111111111111
2017-12-11,250.0,105.0,696.0,13,103.22615384615385,134.69375
2017-12-12,207.69201098901098,86.0,385.0,14,100.18307692307692,126.28222222222222
2017-12-13,216.92857142857142,75.0,565.0,14,94.45923076923077,134.80888888888887
2017-12-14,188.92857142857142,81.0,400.0,14,89.60071428571429,116.96666666666667
2017-12-15,186.78571428571428,88.0,328.0,14,89.54642857142858,117.75888888888888
2017-12-16,183.85714285714286,87.0,336.0,14,85.4007142857143,120.85000000000001
2017-12-17,177.28571428571428,94.0,365.0,14,91.98714285714286,140.40444444444444
2017-12-18,209.57142857142858,79.0,500.0,14,96.535,129.67555555555555
2017-12-19,211.21428571428572,91.0,441.0,14,115.62,149.81
2017-12-20,268.7142857142857,71.0,543.0,14,138.2823076923077,168.3422222222222
2017-12-21,230.42857142857142,78.0,486.0,14,119.92692307692307,157.93333333333334
2017-12-22,198.57142857142858,68.0,383.0,14,98.08538461538463,129.88333333333333
2017-12-23,192.71428571428572,76.0,364.0,14,94.12307692307692,144.76
2017-12-24,243.42857142857142,66.0,650.0,14,119.09692307692308,156.97444444444443
2017-12-25,270.53846153846155,76.0,515.0,13,132.8723076923077,164.0975
2017-12-26,296.85714285714283,94.0,529.0,14,129.65615384615384,177.61333333333334
2017-12-27,261.35714285714283,99.0,425.0,14,141.86923076923077,181.50555555555556
2017-12-28,295.5,109.0,773.0,14,153.9776923076923,179.6688888888889
2017-12-29,272.64285714285717,85.0,763.0,14,123.4530769230769,166.86111111111111
2017-12-30,245.5,77.0,474.0,14,119.80846153846154,183.71444444444444
2017-12-31,233.0,72.0,451.0,14,123.43692307692308,207.465
2018-01-01,255.0,73.0,500.0,14,134.17615384615385,166.949
2018-01-02,262.07142857142856,86.0,500.0,14,133.45384615384617,171.4322222222222
2018-01-03,238.57142857142858,84.0,500.0,14,119.30461538461539,187.794
2018-01-04,259.3076923076923,86.0,532.0,13,133.85416666666666,200.73777777777775
2018-01-05,269.7692307692308,95.0,534.0,13,131.41416666666666,211.32777777777778
2018-01-06,299.4166666666667,102.0,738.0,12,133.38083333333333,216.7925
2018-01-07,283.3333333333333,104.0,622.0,12,120.9575,191.98375
2018-01-08,260.1666666666667,93.0,517.0,12,127.77999999999999,178.79375
2018-01-09,240.08333333333334,84.0,438.0,12,125.83833333333332,200.23624999999998
2018-01-10,268.53846153846155,75.0,500.0,13,116.395,178.42
2018-01-11,258.2307692307692,76.0,586.0,13,117.57666666666665,174.76333333333332
2018-01-12,292.8717857142857,115.0,898.0,14,127.57692307692308,202.18200000000002
2018-01-13,270.0,101.0,432.0,14,136.2553846153846,196.895
2018-01-14,272.7857142857143,118.0,542.0,14,122.97461538461539,187.381
2018-01-15,255.28571428571428,98.0,610.0,14,111.18769230769232,165.28
2018-01-16,233.57142857142858,92.0,716.0,14,99.11153846153846,159.45
2018-01-17,260.0,98.0,804.0,14,115.8753846153846,182.764
2018-01-18,244.92857142857142,100.0,656.0,14,113.46846153846153,183.616
2018-01-19,294.0,104.0,1201.0,14,121.38615384615385,219.142
2018-01-20,227.28571428571428,122.0,500.0,14,94.76846153846154,163.69666666666666
2018-01-21,236.21428571428572,103.0,595.0,14,103.42153846153846,161.07777777777778
2018-01-22,229.57142857142858,96.0,384.0,14,112.90538461538462,179.45333333333332
2018-01-23,226.57142857142858,102.0,426.0,14,112.79846153846152,159.57555555555555
2018-01-24,286.0,104.0,1155.0,13,100.1425,143.29125
2018-01-25,278.6923076923077,101.0,1355.0,13,92.74083333333333,129.97375
2018-01-26,282.7692307692308,92.0,1367.0,13,94.68416666666667,140.28375
2018-01-27,231.09614285714287,99.0,795.0,14,100.45615384615385,149.03222222222223
2018-01-28,221.28571428571428,93.0,430.0,14,105.45846153846153,133.7711111111111
2018-01-29,276.2857142857143,94.0,1153.0,14,105.9876923076923,161.48499999999999
2018-01-30,293.57142857142856,99.0,1414.0,14,106.32153846153847,172.894
2018-01-31,265.5,109.0,1042.0,14,101.51846153846154,163.732
2018-02-01,300.0,94.0,1613.0,14,102.77692307692308,169.56199999999998
2018-02-02,224.6,118.0,433.0,15,96.42,182.80454545454543
2018-02-03,232.86666666666667,88.0,692.0,15,89.51714285714286,172.0081818181818
2018-02-04,222.53333333333333,87.0,620.0,15,80.04142857142857,168.0609090909091
2018-02-05,211.53333333333333,79.0,617.0,15,86.41285714285713,185.89727272727274
2018-02-06,222.6,85.0,590.0,15,102.84428571428573,172.96636363636364
2018-02-07,239.6718221153846,78.0,856.0,16,88.714,177.41666666666666
2018-02-08,221.75,66.0,587.0,16,89.6,179.28333333333333
2018-02-09,269.25,80.0,1423.0,16,93.062,199.72666666666666
2018-02-10,303.625,57.0,1917.0,16,94.25866666666667,178.10500000000002
2018-02-11,201.6,72.0,471.0,15,84.62785714285714,150.83727272727273
2018-02-12,220.78075,74.0,500.0,16,76.898,123.71083333333333
2018-02-13,181.0,66.0,471.0,16,77.34200000000001,132.5025
2018-02-14,156.4375,58.0,302.0,16,65.854,103.09166666666665
2018-02-15,165.3125,71.0,390.0,16,68.01733333333333,122.41416666666667
2018-02-16,222.8125,70.0,802.0,16,95.50533333333333,159.9825
2018-02-17,259.25,77.0,1035.0,16,97.82,159.17166666666665
2018-02-18,295.46666666666664,83.0,1477.0,15,112.46933333333332,179.39272727272729
2018-02-19,350.1875,82.0,2049.0,16,113.60133333333333,184.26666666666668
2018-02-20,271.8,81.0,1314.0,15,92.73071428571428,175.32363636363635
2018-02-21,265.8,80.0,1215.0,15,102.92714285714285,178.05818181818182
2018-02-22,294.06666666666666,82.0,1483.0,15,106.51214285714286,193.98363636363638
2018-02-23,303.53333333333336,83.0,1526.0,15,109.95285714285714,193.37545454545455
2018-02-24,203.92857142857142,81.0,382.0,14,99.76153846153846,186.09454545454545
2018-02-25,235.07692307692307,69.0,500.0,13,86.40166666666666,188.2911111111111
2018-02-26,189.79632,60.5158,460.0,15,70.53071428571428,142.37727272727273
2018-02-27,195.4,71.0,700.0,15,68.25928571428571,145.6727272727273
2018-02-28,214.6,78.0,831.0,15,83.29357142857143,167.63363636363636
2018-03-01,198.875,70.0,367.0,16,82.33466666666666,174.72583333333333
2018-03-02,181.5,79.0,365.0,16,81.33066666666667,152.35
2018-03-03,166.625,73.0,348.0,16,69.196,155.32333333333335
2018-03-04,204.4375,64.0,717.0,16,76.816,168.62666666666667
2018-03-05,185.3125,69.0,525.0,16,64.33266666666667,156.29833333333332
2018-03-06,188.1875,73.0,777.0,16,66.49733333333333,135.74333333333334
2018-03-07,197.625,81.0,807.0,16,72.196,150.67999999999998
2018-03-08,203.5,90.0,520.0,16,79.40266666666666,148.03333333333333
2018-03-09,231.3125,85.0,1171.0,16,86.28,155.10666666666665
2018-03-10,243.8125,91.0,1332.0,16,78.23,146.44416666666666
2018-03-11,233.4375,88.0,1260.0,16,77.876,143.65583333333333
2018-03-12,211.636109375,78.0,708.0,16,84.98733333333332,174.2733333333333
2018-03-13,230.4,76.0,1108.0,15,68.40214285714286,138.23909090909092
2018-03-14,205.4,69.0,761.0,15,73.9207142857143,149.23636363636362
2018-03-15,193.33333333333334,55.0,541.0,15,70.4707142857143,145.12727272727273
2018-03-16,227.73333333333332,51.0,1274.0,15,61.92642857142857,120.89363636363636
2018-03-17,215.66666666666666,61.0,1241.0,15,64.26571428571428,108.77090909090909
2018-03-18,204.26666666666668,53.0,1210.0,15,64.24357142857143,115.00272727272727
2018-03-19,145.2,61.0,301.0,15,63.20071428571429,122.4509090909091
2018-03-20,194.20634134615383,76.0,549.0,16,95.58200000000001,164.57916666666668
2018-03-21,206.033175,78.0,425.0,16,88.654,176.05166666666665
2018-03-22,197.3125,71.0,484.0,16,71.36933333333333,155.02333333333334
2018-03-23,188.835125,68.0,577.0,16,69.44333333333334,155.31833333333333
2018-03-24,201.0889,82.0,862.0,16,68.83933333333333,146.75333333333333
2018-03-25,194.8653625,75.0,889.0,16,68.98866666666666,136.7825
2018-03-26,205.47446666666667,79.0,1001.0,15,76.00785714285713,152.4690909090909
2018-03-27,235.35665333333333,74.0,1156.0,15,85.78733333333334,175.64272727272726
2018-03-28,241.76676,62.0,691.0,15,88.63071428571429,180.69
2018-03-29,202.80269333333334,53.0,500.0,15,77.56642857142857,143.30636363636364
2018-03-30,221.92857142857142,53.0,965.0,14,80.23307692307692,150.06
2018-03-31,236.13783999999998,55.0,1434.0,15,64.43714285714286,151.44545454545457
2018-04-01,157.89206666666666,52.0,579.0,15,57.722857142857144,121.27272727272727
2018-04-02,186.86582666666666,55.0,1034.0,15,54.12785714285714,111.2690909090909
2018-04-03,182.149075,56.0,500.0,16,66.16642857142857,144.48
2018-04-04,160.51178666666667,56.0,319.0,15,65.33642857142857,131.9
2018-04-05,189.82809999999998,52.0,740.0,14,67.28153846153846,145.935
2018-04-06,204.49361333333334,72.315,856.0,15,58.28076923076923,128.20454545454547
2018-04-07,158.6,76.0,500.0,15,53.05384615384616,145.3709090909091
2018-04-08,158.0,62.0,657.0,14,53.71,96.288
2018-04-09,140.21428571428572,70.0,403.0,14,47.97461538461538,92.748
2018-04-10,171.87693333333334,58.154,596.0,15,55.99357142857143,111.58272727272728
2018-04-11,178.875,29.0,500.0,16,43.152857142857144,85.185
2018-04-12,139.528125,35.45,500.0,16,37.24571428571428,68.85000000000001
2018-04-13,123.9375,46.0,442.0,16,42.90933333333333,82.995
2018-04-14,152.8125,40.0,500.0,16,47.51571428571429,93.35916666666667
2018-04-15,153.125,33.0,561.0,16,53.75466666666667,105.0525
2018-04-16,171.125,49.0,660.0,16,63.193125,138.71
2018-04-17,174.0625,32.0,616.0,16,55.76,114.73416666666668
2018-04-18,176.56291428571427,54.8808,855.0,14,54.527142857142856,114.65599999999999
2018-04-19,192.66666666666666,42.0,633.0,15,52.412142857142854,128.44454545454548
2018-04-20,147.85772,61.0,274.0,15,58.59214285714285,133.26363636363638
2018-04-21,166.027025,53.0,444.0,16,52.54533333333333,165.05833333333334
2018-04-22,158.33333333333334,47.0,478.0,15,51.373333333333335,108.26545454545455
2018-04-23,164.6007,61.78,500.0,16,50.88933333333333,111.93666666666667
2018-04-24,170.1245875,62.0,836.0,16,65.992,140.40083333333334
2018-04-25,219.875,60.0,1235.0,16,70.34933333333333,157.06583333333333
2018-04-26,185.4953411764706,59.3594,525.0,17,58.823125,135.78916666666666
2018-04-27,187.26666666666668,47.0,525.0,15,53.95733333333333,141.54333333333335
2018-04-28,184.13333333333333,49.0,650.0,15,50.160714285714285,117.99600000000001
2018-04-29,126.21428571428571,52.0,259.0,14,47.29071428571429,116.65666666666668
2018-04-30,156.22103125,31.08,500.0,16,56.924,150.89272727272726
2018-05-01,166.4375,61.0,500.0,16,47.12733333333333,114.59
2018-05-02,127.13333333333334,65.0,286.0,15,52.48133333333333,126.046
2018-05-03,154.907475,65.0,500.0,16,43.38733333333333,88.09
2018-05-04,135.6875,43.0,500.0,16,47.919999999999995,88.00090909090909
2018-05-05,164.8,74.0,500.0,15,53.24428571428571,115.518
2018-05-06,184.8,58.0,500.0,15,60.044,142.26777777777778
2018-05-07,138.5625,50.0,243.0,16,56.07875,137.091
2018-05-08,159.30700000000002,55.0,353.0,16,61.29,124.80454545454545
2018-05-09,139.4375,55.0,322.0,16,53.779375,116.66090909090909
2018-05-10,150.676875,43.83,409.0,16,54.308125000000004,118.88636363636364
2018-05-11,172.375,52.0,524.0,16,63.921875,134.42000000000002
2018-05-12,160.6941375,54.0,336.0,16,64.714375,148.8409090909091
2018-05-13,154.5,54.0,332.0,16,56.493125,113.49
2018-05-14,149.270675,56.0,476.0,16,52.004999999999995,99.65181818181819
2018-05-15,125.198475,58.0,232.0,16,48.945625,116.0
2018-05-16,122.6830875,55.9294,247.0,16,55.89125,136.90272727272728
2018-05-17,144.5625,60.0,301.0,16,60.484375,139.6027272727273
2018-05-18,151.0,56.0,289.0,16,56.425,127.10583333333334
2018-05-19,145.63277647058823,27.5,287.0,17,59.235882352941175,122.0923076923077
2018-05-20,139.5625,53.0,318.0,16,53.948750000000004,117.125
2018-05-21,148.1543,64.0,426.0,16,69.434375,116.7675
2018-05-22,153.0625,65.0,357.0,16,65.97375,125.33416666666666
2018-05-23,157.003,60.0,306.0,16,61.685,139.35333333333332
2018-05-24,148.9375,47.0,320.0,16,63.4425,105.83909090909091
2018-05-25,146.5625,44.0,355.0,16,52.373125,104.23
2018-05-26,159.5,40.0,587.0,16,52.973125,99.77333333333333
2018-05-27,157.1875,38.0,535.0,16,56.44625,104.71916666666668
2018-05-28,161.5625,56.0,366.0,16,57.345625,115.36181818181818
2018-05-29,186.8235294117647,59.0,500.0,17,55.744375,112.37916666666666
2018-05-30,159.0,59.0,500.0,16,48.98875,116.86818181818181
2018-05-31,149.75,59.0,500.0,16,49.73,131.22545454545454
2018-06-01,156.73333333333332,66.0,355.0,15,57.80533333333334,144.959
2018-06-02,179.1875,59.0,500.0,16,52.75466666666667,131.22727272727272
